Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2007,Judy Creek Gas Conservation Plant (JCGCP),Alberta,Conventional Oil and Gas Extraction,Pengrowth Corporation,71199.13362,13585.94174,1772.85,0.0,0.0,0.0,86557.92536
2007,Judy Creek Production Complex,Alberta,Conventional Oil and Gas Extraction,Pengrowth Corporation,82286.02199,12884.67572,3230.35,0.0,0.0,0.0,98401.04772
2007,KA 1-12 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,215576.17,14424.26754,2029.9,0.0,0.0,0.0,232030.3376
2007,K3 1-15 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,420085.1896,8654.105544,3288.65,0.0,0.0,0.0,432027.9451
2007,KEEPHILLS THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,6572725.385,2029.605116,38355.70277,0.0,0.0,0.0,6613110.693
2007,Lehigh Inland Cement,Alberta,Cement Manufacturing,Lehigh Inland Cement Limited,849720.0,0.0,0.0,0.0,0.0,0.0,849720.0
2007,"Mackay River Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,560483.875,1367.799944,8556.850265,0.0,0.0,0.0,570408.5252
2007,"MacKay River, In-Situ Oil Sands Plant",Alberta,Non-Conventional Oil Extraction,Petro-Canada,158991.4075,418.6,766.5125,0.0,0.0,0.0,160176.52
2007,Mildred Lake and Aurora North Plant Sites,Alberta,Non-Conventional Oil Extraction,Syncrude Canada Ltd.,11913664.09,859674.4401,126172.4371,0.0,0.0,0.0,12899510.96
2007,Muskeg River Cogeneration Plant,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,1147640.875,1852.194484,5860.21,0.0,0.0,0.0,1155353.28
2007,Muskeg River Mine,Alberta,Non-Conventional Oil Extraction,Albian Sands Energy Inc.,444398.1387,43268.03345,2879.437,0.0,0.0,0.0,490545.6092
2007,Nevis Gas Plant,Alberta,Conventional Oil and Gas Extraction,Spectra Energy Field Services Canada,109158.8786,7921.759944,193.715,0.0,0.0,0.0,117274.3535
2007,NOVA Chemicals Corporation (Joffre),Alberta,Petrochemical Manufacturing,Joffre Petrochemical Plantsite,2498807.856,3303.552112,9967.44553,0.0,0.0,0.0,2512078.854
2007,Peace River Complex,Alberta,Non-Conventional Oil Extraction,not applicable,332505.8786,2518.4516,1522.372,0.0,0.0,0.0,336546.7022
2007,Peace River Pulp Division,Alberta,Chemical Pulp Mills,Daishowa-Marubeni International Ltd-Peace River Pu,66394.54102,21575.42856,8902.94,0.0,0.0,0.0,96872.90958
2007,Quirk Creek Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,91148.70391,7193.2,556.5,0.0,0.0,0.0,98898.40391
2007,Rainbow Lake Cogeneration Power Plant (Units 4-5),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,264281.8438,578.536028,1910.0405,0.0,0.0,0.0,266770.4203
2007,Rainbow Lake Generating Station (Units 1-3),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,13106.16406,28.6916,94.711,0.0,0.0,0.0,13229.56666
2007,Ram River,Alberta,Conventional Oil and Gas Extraction,Husky Energy,752726.7969,6708.8,2307.09,0.0,0.0,0.0,761742.6869
2007,"Redwater Cogeneration Facility, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,134822.0,216.72,1317.05,0.0,0.0,0.0,136355.77
2007,Rimbey Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,232495.7438,10296.18761,2827.55,0.0,0.0,0.0,245619.4815
2007,Scotford Chemical Plant,Alberta,Petrochemical Manufacturing,Shell Chemicals Canada Ltd,330265.08,215.768,546.695,0.0,0.0,0.0,331027.543
2007,Scotford Complex,Alberta,Fossil-Fuel Electric Power Generation,Air Liquide Canada Inc.,408111.6545,771.2096,2756.265,0.0,0.0,0.0,411639.1291
2007,Scotford Upgrader and Upgrader Cogeneration,Alberta,Non-Conventional Oil Extraction,not applicable,1811231.113,11548.2334,9512.91647,0.0,0.0,0.0,1832292.263
2007,Sheerness Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5852533.981,1710.545228,23320.5308,0.0,0.0,0.0,5877565.057
2007,Shell Burnt Timber Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,164274.0402,1601.196828,282.861,0.0,0.0,0.0,166158.098
2007,Shell Caroline Complex,Alberta,Conventional Oil and Gas Extraction,not applicable,499917.1116,4834.418456,1013.4925,0.0,0.0,0.0,505765.0226
2007,Shell Jumping Pound Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,275564.3281,7642.532716,684.866,0.0,0.0,0.0,283891.7269
2007,Shell Scotford Refinery,Alberta,Petroleum Refineries,Shell Canada Products,1023994.211,7847.420196,2131.9515,0.0,0.0,0.0,1033973.583
2007,Strachan GP,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,263848.4236,11596.25323,2154.45,0.0,0.0,0.0,277599.1268
2007,Strathcona Refinery,Alberta,Petroleum Refineries,Imperial Oil Limited,1529748.375,2925.747972,9134.549735,0.0,0.0,0.0,1541808.673
2007,Suncor Energy Inc.  Oil Sands,Alberta,Non-Conventional Oil Extraction,Suncor Energy Inc.  Oil Sands,8800097.901,480942.4103,86024.27271,0.0,0.0,0.0,9367064.584
2007,SUNDANCE THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,Transalta Corporation,15281608.65,4938.46066,92946.66048,0.0,0.0,0.0,15379493.77
2007,WABAMUN THERMAL ELECTRIC POWER GENERATING PLANT,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,1922712.374,658.8512,12435.57524,0.0,0.0,0.0,1935806.8
2007,Wapiti Gas Plant,Alberta,Conventional Oil and Gas Extraction,Devon Canada Corporation,117106.9272,7114.455712,1118.9625,0.0,0.0,0.0,125340.3455
2007,Waterton Complex,Alberta,Conventional Oil and Gas Extraction,not applicable,494438.4552,9103.093804,5173.436265,0.0,0.0,0.0,508714.9852
2007,Windfall 8-17 GP,Alberta,Conventional Oil and Gas Extraction,SemCAMS,168542.7396,17396.79119,3961.9885,0.0,0.0,0.0,189901.5193
2007,Western Canada Operations,Alberta,Other Basic Organic Chemical Manufacturing,Dow Chemical Canada Inc.,1427852.025,2533.535256,3467.048,2080.0,0.0,0.0,1435932.609
2007,Wildcat Hills Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,127971.9961,5240.006912,2404.398,0.0,0.0,0.0,135616.401
2007,Wolf Lake/Primrose Thermal Operation,Alberta,Non-Conventional Oil Extraction,Canadian Natural Resources Limited,2377860.0,98649.59734,14106.215,0.0,0.0,0.0,2490615.812
2007,"Zama Gas Plant: 1, 2, 3",Alberta,Conventional Oil and Gas Extraction,Apache Canada Ltd.,67466.625,33759.52941,910.858,0.0,0.0,0.0,102137.0124
2007,Poplar Hill Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,17377.49219,38.0408,125.5835,0.0,0.0,0.0,17541.11649
2007,Sturgeon Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,1144.562744,2.506,8.268,0.0,0.0,0.0,1155.336744
2007,Valleyview Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,2553.73999,5.5916,18.444,0.0,0.0,0.0,2577.77559
2007,Balzac Power Station,Alberta,Fossil-Fuel Electric Power Generation,Nexen Inc.,117516.1,761.6,802.95,0.0,0.0,0.0,119080.65
2007,Coal Valley Mine,Alberta,Bituminous Coal Mining,Coal Valley Mine,113924.0,51143.9042,687.675,0.0,0.0,0.0,165755.5792
2007,Edmonton-1 Hydrogen Facility,Alberta,Industrial Gas Manufacturing,Air Products Canada Ltd,476846.0,294.392,265.265,0.0,0.0,0.0,477405.657
2007,Olds Gas Plant,Alberta,Conventional Oil and Gas Extraction,Pengrowth Corporation,116499.5279,3463.152028,1587.35,0.0,0.0,0.0,121550.03
2007,Prentiss Manufacturing Facility,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada Inc.,223036.8409,1055.376028,188.15,0.0,0.0,0.0,224280.367
2007,Bear Creek Power Plant,Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,74432.03906,145.88,848.0,0.0,0.0,0.0,75425.91906
2007,GenAlta Recycling Inc.,Alberta,All Other Miscellaneous Manufacturing,General Scrap Partnership,617.369995,0.0,0.0,0.0,0.0,0.0,617.369995
2007,Long Lake Project,Alberta,Non-Conventional Oil Extraction,Long Lake Project,120912.6265,14926.57564,612.15,0.0,0.0,0.0,136451.3521
2007,Mazeppa Sour Gas Plant,Alberta,Conventional Oil and Gas Extraction,Mazeppa Processing Partnership,82930.57259,5202.176196,155.29,0.0,0.0,0.0,88288.0388
2007,Navajo Metals,Alberta,All Other Miscellaneous Manufacturing,General Scrap Partnership,1358.099976,0.84,26.5,0.0,0.0,0.0,1385.439976
2007,Tucker Thermal,Alberta,Non-Conventional Oil Extraction,Husky Oil Operations Ltd,248896.0,1006.6,357.75,0.0,0.0,0.0,250260.35
2006,"Foothills Pipeline System, Alberta",Alberta,Pipeline Transportation of Natural Gas,Foothills Pipe Lines Ltd.,268425.879,9068.024308,3124.35,0.0,0.0,0.0,280618.2533
2006,Agrium Redwater Fertilizer Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium Inc.,1096204.85,11507.44022,11397.65,0.0,0.0,0.0,1119109.94
2006,Alberta Envirofuels Inc.,Alberta,Other Basic Organic Chemical Manufacturing,Alberta Envirofuels Inc.,336836.0,1568.0,1828.5,0.0,0.0,0.0,340232.5
2006,Alberta Pipeline System,Alberta,Pipeline Transportation of Natural Gas,Alliance Pipeline Ltd.,536373.696,74544.39966,3304.815,0.0,0.0,0.0,614222.9107
2006,Alberta-Pacific Forest Industries Inc. Pulp Mill,Alberta,Chemical Pulp Mills,Alberta-Pacific Forest Industries Inc.,78653.1366,2548.195888,16591.06727,0.0,0.0,0.0,97792.39975
2006,ATCO Pipelines,Alberta,Pipeline Transportation of Natural Gas,ATCO Pipelines,100547.8118,189901.2663,4241.854735,0.0,0.0,0.0,294690.9328
2006,Balzac Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Nexen Inc.,211023.0,38470.8805,1584.7,0.0,0.0,0.0,251078.5805
2006,Battle River Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5258290.5,1437.696344,19632.44603,0.0,0.0,0.0,5279360.642
2006,Bonnie Glen Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,313385.8874,37380.0005,3604.0,0.0,0.0,0.0,354369.8879
2006,Brazeau Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,128476.457,15478.67966,5168.03,0.0,0.0,0.0,149123.1667
2006,Brazeau GP,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,88753.84974,8297.239888,3286.0,0.0,0.0,0.0,100337.0896
2006,Calgary Energy Center,Alberta,Fossil-Fuel Electric Power Generation,Calgary Energy Centre,362716.875,740.124028,2470.86,0.0,0.0,0.0,365927.859
2006,Canadian Fertilizers Limited,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Canadian Fertilizers Limited,1653542.0,465.080028,4210.85,0.0,0.0,0.0,1658217.93
2006,Cancarb Ltd.,Alberta,All Other Basic Inorganic Chemical Manufacturing,Cancarb Ltd.,125506.9609,0.56,1841.75,0.0,0.0,0.0,127349.2709
2006,"TransCanada Pipeline System, Alberta",Alberta,Pipeline Transportation of Natural Gas,Nova Gas Transmission Ltd.,1998093.766,401774.4349,27756.09921,0.0,0.0,0.0,2427624.3
2006,Caribou North Compressor Station,Alberta,Conventional Oil and Gas Extraction,EnCana Corporation,79161.42781,28673.96022,450.5,0.0,0.0,0.0,108285.888
2006,Carseland Nitrogen Operations,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium,542197.0,10281.516,1702.36,0.0,0.0,0.0,554180.876
2006,"Carseland Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,328512.9002,1361.194828,3518.67,0.0,0.0,0.0,333392.765
2006,Carseland Works,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Orica Canada Inc,480.0,0.0,623545.0,0.0,0.0,0.0,624025.0
2006,Carstairs - Crossfield Gas Plant,Alberta,Conventional Oil and Gas Extraction,Bonavista Petroleum Ltd.,98523.25157,3445.959972,508.8,0.0,0.0,0.0,102478.0115
2006,Cavalier Power Plant,Alberta,Fossil-Fuel Electric Power Generation,EnCana Corporation,184898.6875,456.4,1211.05,0.0,0.0,0.0,186566.1375
2006,Christina Lake SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,112940.0278,500.92,153.7,0.0,0.0,0.0,113594.6478
2006,"CITY OF MEDICINE HAT, ELECTRIC UTILITY - GENERATION",Alberta,Fossil-Fuel Electric Power Generation,CITY OF MEDICINE HAT,270001.8125,588.0,1934.5,0.0,0.0,0.0,272524.3125
2006,Cochrane Extraction Plant,Alberta,Conventional Oil and Gas Extraction,Inter Pipeline Extraction Ltd.,323772.81,8196.999664,2766.8915,0.0,0.0,0.0,334736.7011
2006,Cold Lake,Alberta,Non-Conventional Oil Extraction,Imperial Oil Resources,4594333.7,15218.0,11898.50053,0.0,0.0,0.0,4621450.201
2006,ATCO Gas - Distribution Systems and Carbon Plant,Alberta,Natural Gas Distribution,ATCO Gas,25699.55789,297963.7126,1275.975,0.0,0.0,0.0,324939.2455
2006,East Calgary Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,12979.5,98896.0,0.0,0.0,0.0,0.0,111875.5
2006,East Crossfield Gas Plant 9-14-28-01W4,Alberta,Conventional Oil and Gas Extraction,PrimeWest Energy Inc.,147186.4426,7747.406632,474.032,0.0,0.0,0.0,155407.8812
2006,Edmonton Facility,Alberta,Other Basic Organic Chemical Manufacturing,Celanese Canada Inc.,532792.0,541.016,1658.3965,0.0,0.0,0.0,534991.4125
2006,Edmonton Refinery,Alberta,Petroleum Refineries,Petro-Canada,1818009.176,89195.11703,100307.8013,0.0,0.0,0.0,2007512.094
2006,Edson Gas Plant,Alberta,Conventional Oil and Gas Extraction,Talisman Energy Inc.,224404.1613,14669.76006,3071.35,0.0,0.0,0.0,242145.2713
2006,Elmworth Gas Plant,Alberta,Conventional Oil and Gas Extraction,ConocoPhillips Canada,164362.6532,13810.72028,1306.45,0.0,0.0,0.0,179479.8235
2006,Empress straddle plant system,Alberta,Conventional Oil and Gas Extraction,Duke Energy Empress LP,367230.4,4597.599916,1987.5,0.0,0.0,0.0,373815.4999
2006,Exshaw,Alberta,Lime Manufacturing,Graymont Western Canada Inc.,173460.6719,28.784,193.45,0.0,0.0,0.0,173682.9059
2006,Exshaw Cement Plant,Alberta,Cement Manufacturing,Lafarge Canada Inc,1223588.0,3.6764,21.412,0.0,0.0,0.0,1223613.088
2006,Fort Saskatchewan,Alberta,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Sherritt International Corporation,272083.9509,114.296,975.73,0.0,0.0,0.0,273173.9769
2006,Fort Saskatchewan Generating Plant,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,240084.8594,519.162,1712.6155,0.0,0.0,0.0,242316.6369
2006,Fort Saskatchewan Nitrogen Operation,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrum Inc.,505052.5544,1453.200028,1348.85,0.0,0.0,0.0,507854.6045
2006,Foster Creek Cogeneration Facility,Alberta,Fossil-Fuel Electric Power Generation,FCCL Oil Sands Partnership,503304.0313,873.599972,4873.349735,0.0,0.0,0.0,509050.981
2006,Foster Creek SAGD Bitumen Battery,Alberta,Non-Conventional Oil Extraction,FCCL Oil Sands Partnership,416487.0475,647.08,617.45,0.0,0.0,0.0,417751.5775
2006,FS1 EOEG,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada Inc.,101655.09,1737.12,0.0,0.0,0.0,0.0,103392.21
2006,Genesee Thermal Generating Station,Alberta,Fossil-Fuel Electric Power Generation,EPCOR,9660927.0,2187.892,69023.22394,0.0,0.0,0.0,9732138.116
2006,Grande Prairie Operations,Alberta,Chemical Pulp Mills,Weyerhaeuser Company,72057.35877,32768.68151,8143.449735,0.0,0.0,0.0,112969.49
2006,H.R. Milner Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Milner Power Limited Partnership by its GP Milner Power Inc.,943206.6753,370.8572,4446.859,0.0,0.0,0.0,948024.3915
2006,Hangingstone SAGD Demonstration Facility,Alberta,Non-Conventional Oil Extraction,Japan Canada Oil Sands Limited,237708.0001,1542.660028,509.6745,0.0,0.0,0.0,239760.3346
2006,Hanlan Robb Gas Plant,Alberta,Conventional Oil and Gas Extraction,Petro-Canada Oil & Gas,455350.5,20971.74853,882.45,0.0,0.0,0.0,477204.6985
2006,Harmattan Gas Processing Plant,Alberta,Conventional Oil and Gas Extraction,Taylor Processing Inc.,237329.3331,19481.55975,943.4,0.0,0.0,0.0,257754.2929
2006,Hays Gas Plant,Alberta,Conventional Oil and Gas Extraction,Canadian Natural Resources Limited,38572.4397,17077.19997,4001.5,0.0,0.0,0.0,59651.13967
2006,Highvale Coal Mine,Alberta,Subbituminous Coal Mining,TransAlta Corporation,71919.90625,164536.4869,562.8335,0.0,0.0,0.0,237019.2267
2006,Hinton Pulp,Alberta,Chemical Pulp Mills,Hinton Pulp,127281.7139,14239.67994,9873.634735,0.0,0.0,0.0,151395.0285
2006,Joffre LAO Plant,Alberta,Petrochemical Manufacturing,INEOS Canada Partnership,129733.2188,67.5528,583.371,0.0,0.0,0.0,130384.1426
2006,Judy Creek Gas Conservation Plant (JCGCP),Alberta,Conventional Oil and Gas Extraction,Esprit Explorations Ltd.,124342.3959,32717.25304,5392.75,0.0,0.0,0.0,162452.399
2006,Judy Creek Production Complex,Alberta,Conventional Oil and Gas Extraction,Esprit Explorations Ltd.,78077.04428,15569.77792,4950.2,0.0,0.0,0.0,98597.0222
2006,Karr Gas Plant/Gathering System,Alberta,Conventional Oil and Gas Extraction,Canadian Natural Resources Limited,69639.26,10696.83997,1680.1,0.0,0.0,0.0,82016.19997
2006,KA 1-12 GP,Alberta,Conventional Oil and Gas Extraction,Central Alberta Midstream,198246.6429,15200.92,2461.85,0.0,0.0,0.0,215909.4129
2006,K3 1-15 GP,Alberta,Conventional Oil and Gas Extraction,Central Alberta Midstream,373716.3002,8895.319832,1431.0,0.0,0.0,0.0,384042.62
2006,Keephills Generating Plant,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,6265127.753,1942.438372,36676.6898,0.0,0.0,0.0,6303746.882
2006,Lehigh Inland Cement,Alberta,Cement Manufacturing,Lehigh Inland Cement Limited,931800.0,0.0,0.0,0.0,0.0,0.0,931800.0
2006,"Mackay River Power Plant, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,719246.5906,1596.1736,8044.393,0.0,0.0,0.0,728887.1572
2006,"MacKay River, In-Situ Oil Sands Plant",Alberta,Non-Conventional Oil Extraction,Petro-Canada,126850.5002,610.232,607.645,0.0,0.0,0.0,128068.3772
2006,Mildred Lake and Aurora North Plant Sites,Alberta,Non-Conventional Oil Extraction,Syncrude Canada Ltd.,11048159.43,676041.6211,115150.5022,0.0,0.0,0.0,11839351.55
2006,Muskeg River Cogeneration Power Plant,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,1088183.875,1800.492428,5559.435,0.0,0.0,0.0,1095543.802
2006,Muskeg River Mine,Alberta,Non-Conventional Oil Extraction,Albian Sands Energy Inc.,254039.1162,23336.60056,1683.28,0.0,0.0,0.0,279058.9967
2006,Nevis Gas Plant,Alberta,Conventional Oil and Gas Extraction,Duke Energy Field Services Canada,104582.9,9217.599916,230.55,0.0,0.0,0.0,114031.0499
2006,NOVA Chemicals Corporation (Joffre),Alberta,Petrochemical Manufacturing,Joffre Petrochemical Plantsite,2743524.555,2213.091944,11327.95474,0.0,0.0,0.0,2757065.602
2006,Peace River Complex,Alberta,Non-Conventional Oil Extraction,not applicable,327985.0,51324.0,4770.0,0.0,0.0,0.0,384079.0
2006,Peace River Pulp Division,Alberta,Chemical Pulp Mills,Daishowa-Marubeni International Ltd-Peace River Pu,66970.05054,15213.26803,8686.435,0.0,0.0,0.0,90869.75357
2006,Quirk Creek Gas Plant,Alberta,Conventional Oil and Gas Extraction,Imperial Oil Resources,131342.1992,14103.6,813.55,0.0,0.0,0.0,146259.3492
2006,Rainbow Lake Cogeneration Power Plant (Units 4-5),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,259531.5469,568.1368,1875.6965,0.0,0.0,0.0,261975.3802
2006,Rainbow Lake Generating Station (Units 1-3),Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,32601.16992,71.3664,235.6115,0.0,0.0,0.0,32908.14782
2006,Ram River,Alberta,Conventional Oil and Gas Extraction,Husky Energy,864765.0,8170.399972,1857.65,0.0,0.0,0.0,874793.05
2006,"Redwater Cogeneration Facility, Alberta",Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,178443.8575,11138.848,1765.165,0.0,0.0,0.0,191347.8705
2006,Rimbey Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Energy,255670.0384,10264.24003,3028.95,0.0,0.0,0.0,268963.2283
2006,Scotford Chemical Plant,Alberta,Petrochemical Manufacturing,Shell Chemicals Canada Ltd,292095.962,51.016,928.295,2733.71,0.0,0.0,295808.983
2006,Scotford Complex,Alberta,Fossil-Fuel Electric Power Generation,Air Liquide Canada Inc.,383072.9375,209.944,1689.905,0.0,0.0,0.0,384972.7865
2006,Scotford Upgrader and Upgrader Cogeneration,Alberta,Non-Conventional Oil Extraction,not applicable,1764366.0,504.0,9010.0,0.0,0.0,0.0,1773880.0
2006,Sheerness Generating Station,Alberta,Fossil-Fuel Electric Power Generation,ATCO Power,5863881.711,1712.832856,23327.1028,0.0,0.0,0.0,5888921.647
2006,Shell Burnt Timber Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,185245.0,60480.0,795.0,0.0,0.0,0.0,246520.0
2006,Shell Caroline Complex,Alberta,Conventional Oil and Gas Extraction,not applicable,558082.0,95004.0,3445.0,0.0,0.0,0.0,656531.0
2006,Shell Jumping Pound Gas Plant,Alberta,Conventional Oil and Gas Extraction,not applicable,251177.0,103460.0,1855.0,0.0,0.0,0.0,356492.0
